ANIO,MES,NSELV,UBIGEO,Parentesco_con_jefe_hogar,sexo,edad,idioma_ninez,nivel_educativo,centro_estudios_E_P
2020,1,98,40103,6,1,81,2,1,
2020,1,98,40103,6,2,83,1,5,
2019,8,7,40103,1,1,48,,9,
2019,8,7,40103,2,2,44,,9,
2019,8,7,40103,3,1,20,,10,1
2019,8,7,40103,3,1,9,,3,2
2019,8,28,40103,1,1,46,,11,
2019,8,28,40103,2,2,46,,11,
2019,8,28,40103,3,1,16,,5,2
2019,8,28,40103,3,2,14,,5,2
2019,8,28,40103,3,1,11,,3,2
2019,8,47,40103,1,1,72,,11,
2019,8,47,40103,2,2,70,,11,
2019,8,47,40103,5,2,21,,10,2
2019,8,123,40103,1,1,59,,11,
2019,8,123,40103,2,2,38,,11,
2019,8,123,40103,3,1,5,,2,2
2019,8,167,40103,1,1,31,,11,
2019,8,167,40103,2,2,31,,10,
2019,8,167,40103,3,1,8,,3,2
2019,8,167,40103,3,2,,,,
2019,8,206,40103,1,1,53,,11,
2019,8,206,40103,2,2,50,,11,
2019,8,206,40103,3,2,26,,11,
2019,8,206,40103,3,1,13,,5,2
2019,12,43,40102,1,2,43,1,11,
2019,12,43,40102,3,2,26,4,11,1
2019,12,43,40102,3,1,17,4,6,1
2019,12,72,40102,1,1,45,1,6,
2019,12,72,40102,2,2,39,1,3,
2019,12,72,40102,3,1,17,4,5,1
2019,12,72,40102,3,1,15,4,5,1
2019,12,107,40102,1,1,39,4,6,
2019,12,107,40102,2,2,41,4,6,2
2019,12,107,40102,3,1,21,4,8,2
2019,12,107,40102,3,2,15,4,5,2
2019,12,107,40102,3,2,7,4,2,2
2019,12,137,40102,1,1,53,4,8,
2019,12,137,40102,2,2,52,4,9,
2019,12,137,40102,3,,,,,
2019,12,137,40102,3,1,20,4,6,2
2019,12,137,40102,3,1,15,4,5,2
2019,12,137,40102,6,1,85,1,3,
2019,12,154,40102,1,1,50,1,6,
2019,12,154,40102,2,2,45,4,11,
2019,12,154,40102,3,1,20,4,6,
2019,12,154,40102,3,1,13,4,4,1
2019,7,3,40102,1,1,68,,5,
2019,7,3,40102,2,2,74,,6,
2019,7,16,40102,1,1,38,,11,
2019,7,16,40102,2,2,34,,11,
2019,7,16,40102,3,2,3,,1,2
2019,7,16,40102,6,2,54,,6,
2019,7,16,40102,8,2,52,,11,
2019,7,30,40102,1,1,77,,6,
2019,7,30,40102,3,2,50,,10,
2019,7,30,40102,4,1,51,,11,
2019,7,30,40102,5,2,21,,10,2
2019,7,57,40102,1,1,32,,6,
2019,7,57,40102,2,2,23,,5,
2019,7,70,40102,1,1,29,,6,
2019,7,70,40102,2,2,44,,6,
2019,7,70,40102,3,1,16,,5,1
2019,7,70,40102,3,2,7,,3,1
2019,7,70,40102,3,1,6,,2,1
2019,7,84,40102,1,1,66,,10,
2019,7,84,40102,2,2,56,,11,
2019,7,84,40102,3,1,23,,9,
2019,7,84,40102,3,1,22,,9,
2019,7,84,40102,6,1,87,,4,
2020,1,6,40102,1,2,60,1,6,
2020,1,6,40102,3,1,34,4,11,
2020,1,6,40102,3,1,30,4,10,
2020,1,6,40102,6,2,87,1,1,
2020,1,6,40102,8,,,,,
2020,1,20,40102,1,2,59,4,6,
2020,1,20,40102,5,2,21,4,8,
2020,1,20,40102,5,2,20,4,6,
2020,1,35,40102,1,1,63,4,10,
2020,1,35,40102,6,2,87,4,3,
2020,1,93,40102,1,2,38,4,11,
2020,1,93,40102,3,2,12,4,4,
2020,1,93,40102,3,2,7,4,3,
2020,1,122,40102,1,2,56,4,9,
2020,1,122,40102,11,,,,,
2020,1,150,40102,1,1,53,1,10,
2020,1,150,40102,2,2,52,1,6,
2020,1,150,40102,3,,,,,
2020,1,150,40102,4,,,,,
2020,1,150,40102,5,,,,,
2020,1,150,40102,5,,,,,
2019,9,6,40102,1,1,56,,6,
2019,9,6,40102,2,2,54,,3,
2019,9,6,40102,3,,,,,
2019,9,6,40102,3,,,,,
2019,9,6,40102,3,1,23,,8,
2019,9,34,40102,1,1,85,,5,
2019,9,60,40102,1,1,41,,11,
2019,9,60,40102,2,2,28,,10,2
2019,9,60,40102,3,2,3,,1,
2019,9,60,40102,3,1,2,,,
2019,9,85,40102,1,1,29,,8,2
2019,9,113,40102,1,2,36,,6,
2019,9,113,40102,2,1,37,,6,
2019,9,113,40102,3,2,11,,3,1
2019,9,113,40102,3,1,6,,2,1
2019,9,138,40102,1,1,31,,11,
2019,9,138,40102,6,2,54,,6,
2019,10,6,40102,1,1,43,4,8,
2019,10,6,40102,2,2,40,4,5,
2019,10,6,40102,3,1,19,5,6,
2019,10,6,40102,3,2,16,4,5,1
2019,10,6,40102,3,1,13,4,5,1
2019,10,29,40102,1,1,28,4,9,
2019,10,29,40102,7,2,24,4,11,
2019,10,29,40102,7,1,22,4,10,2
2019,10,40,40102,1,1,30,4,10,
2019,10,40,40102,2,2,28,4,9,
2019,10,40,40102,3,2,9,4,3,1
2019,10,40,40102,3,2,6,4,2,1
2019,10,53,40102,1,2,44,4,5,
2019,10,53,40102,2,1,30,1,6,
2019,10,53,40102,3,2,14,4,5,1
2019,10,53,40102,3,2,11,4,3,1
2019,10,53,40102,3,2,9,4,3,1
2019,10,84,40102,1,2,36,4,5,
2019,10,84,40102,2,1,37,2,3,
2019,10,84,40102,3,1,11,4,3,1
2019,10,84,40102,3,1,3,4,1,
2019,6,4,40102,1,1,23,,10,2
2019,6,4,40102,7,1,19,,6,2
2019,6,4,40102,6,2,55,,12,
2019,6,30,40102,1,2,53,,5,
2019,6,30,40102,3,1,16,,6,
2019,6,58,40102,1,2,48,,9,
2019,6,58,40102,3,2,28,,11,
2019,6,58,40102,5,2,9,,3,2
2019,6,58,40102,5,1,7,,3,2
2019,6,58,40102,6,2,83,,1,
2019,6,89,40102,1,2,60,,11,
2019,6,89,40102,3,1,27,,11,
2019,6,89,40102,3,1,25,,11,
2019,6,89,40102,3,2,25,,11,
2019,6,117,40102,1,2,28,,11,
2019,6,117,40102,3,1,7,,3,2
2019,6,117,40102,7,1,25,,10,
2019,6,143,40102,1,2,55,,12,
2019,6,143,40102,6,2,91,,3,
2019,8,26,40102,1,2,65,,9,
2019,8,41,40102,1,1,63,,6,
2019,8,41,40102,2,2,62,,6,
2019,8,73,40102,1,1,65,,6,
2019,8,73,40102,2,2,58,,6,
2019,8,73,40102,3,1,22,,6,
2019,8,106,40102,1,1,42,,9,
2019,8,106,40102,2,2,48,,9,
2019,8,106,40102,3,1,16,,5,2
2019,8,106,40102,3,2,12,,3,2
2019,8,137,40102,1,1,72,,6,
2019,8,137,40102,2,2,64,,6,
2019,8,169,40102,1,1,52,,12,
2019,8,169,40102,2,2,50,,12,
2019,8,169,40102,3,2,20,,10,2
2019,8,169,40102,3,2,17,,6,1
2019,8,169,40102,3,2,13,,4,2
2019,10,9,40102,1,1,58,4,11,
2019,10,9,40102,2,2,57,4,8,
2019,10,9,40102,3,1,31,4,9,2
2019,10,9,40102,3,1,29,4,8,1
2019,10,9,40102,3,1,28,4,8,2
2019,10,35,40102,1,2,55,4,9,
2019,10,35,40102,2,1,56,4,9,
2019,10,35,40102,3,2,26,4,10,
2019,10,35,40102,3,2,22,4,10,2
2019,10,35,40102,3,2,30,4,10,
2019,10,35,40102,5,1,,,,
2019,10,61,40102,1,2,37,4,12,
2019,10,61,40102,3,1,6,4,2,2
2019,10,61,40102,7,1,40,4,11,
2019,10,87,40102,1,2,85,1,4,
2019,10,87,40102,5,1,45,1,8,
2019,10,113,40102,1,1,53,4,11,1
2019,10,113,40102,2,2,51,4,11,
2019,10,113,40102,3,2,20,4,10,1
2019,10,113,40102,3,1,17,4,6,
2019,10,113,40102,3,1,11,4,3,2
2019,10,113,40102,8,2,43,4,11,
2019,10,138,40102,1,1,31,4,10,
2019,10,138,40102,2,2,36,4,9,
2019,10,138,40102,3,1,3,4,1,2
2019,10,138,40102,6,1,60,4,11,
2019,10,138,40102,8,2,30,4,8,
2019,10,138,40102,6,,,,,
2019,8,4,40102,1,1,34,,11,
2019,8,4,40102,7,1,32,,11,
2019,8,4,40102,7,2,30,,9,
2019,8,14,40102,1,1,44,,9,
2019,8,14,40102,2,2,42,,9,
2019,8,14,40102,3,2,16,,6,
2019,8,14,40102,3,2,10,,3,1
2019,8,24,40102,1,2,56,,6,
2019,8,24,40102,3,1,34,,11,
2019,8,24,40102,3,2,32,,1,
2019,8,34,40102,1,1,56,,5,
2019,8,34,40102,2,2,56,,6,
2019,8,34,40102,3,2,31,,9,
2019,8,34,40102,3,2,14,,5,1
2019,8,34,40102,3,2,14,,5,1
2019,8,34,40102,3,,,,,
2019,8,34,40102,5,,,,,
2019,8,54,40102,1,1,57,,11,
2019,8,54,40102,2,2,60,,6,
2019,8,54,40102,3,2,31,,11,
2019,8,54,40102,4,1,34,,11,
2019,8,54,40102,5,1,5,,2,2
2019,8,84,40102,1,1,62,,9,
2019,8,84,40102,2,2,58,,6,
2019,8,84,40102,3,1,40,,11,
2019,8,84,40102,3,1,22,,10,2
2020,2,9,40102,1,2,55,4,5,
2020,2,9,40102,3,1,37,4,9,
2020,2,9,40102,3,1,31,4,9,
2020,2,9,40102,3,2,24,4,9,
2020,2,20,40102,1,1,32,4,11,
2020,2,20,40102,2,2,30,4,12,
2020,2,20,40102,3,2,3,4,2,
2020,2,20,40102,3,1,1,,,
2020,2,32,40102,1,2,47,4,9,
2020,2,32,40102,3,2,10,4,3,1
2020,2,57,40102,1,1,40,1,6,
2020,2,107,40102,1,1,43,1,9,
2020,2,107,40102,3,2,16,4,6,1
2020,2,131,40102,1,1,45,4,9,
2020,2,131,40102,2,2,44,4,9,
2020,2,131,40102,3,1,18,4,6,
2020,2,131,40102,3,2,15,4,5,1
2020,2,131,40102,3,2,9,4,3,1
2019,11,1,40102,1,1,24,1,6,
2019,11,1,40102,11,,,,,
2019,11,30,40102,1,2,49,4,8,
2019,11,30,40102,3,1,18,4,6,1
2019,11,59,40102,1,2,54,1,5,
2019,11,86,40102,1,2,63,1,3,
2019,11,86,40102,2,1,67,1,3,
2019,11,86,40102,3,1,26,4,8,2
2019,11,86,40102,3,2,33,4,9,
2019,11,86,40102,5,1,1,,,
2019,11,112,40102,1,1,73,4,4,
2019,11,112,40102,2,2,75,4,3,
2019,11,141,40102,1,1,26,4,6,
2019,7,9,40102,1,2,74,,9,
2019,7,9,40102,7,2,96,,6,
2019,7,9,40102,7,2,80,,9,
2019,7,9,40102,11,2,74,,4,
2019,7,33,40102,1,2,79,,6,
2019,7,33,40102,3,2,50,,6,
2019,7,33,40102,5,1,24,,10,2
2019,7,33,40102,5,1,20,,8,2
2019,7,60,40102,1,1,60,,11,
2019,7,85,40102,1,1,49,,5,
2019,7,110,40102,1,1,86,,11,
2019,7,110,40102,2,2,84,,6,
2019,7,110,40102,3,2,52,,11,
2019,7,110,40102,5,1,27,,11,
2019,7,134,40102,1,1,65,,11,
2019,7,134,40102,2,2,59,,11,
2019,7,134,40102,3,1,32,,11,1
2019,7,134,40102,3,1,24,,10,2
2019,7,134,40102,3,1,22,,9,
2020,1,5,40110,1,1,68,2,4,
2020,1,28,40110,1,1,74,1,4,
2020,1,28,40110,2,2,64,1,4,
2020,1,28,40110,5,2,24,4,8,2
2020,1,39,40110,1,2,72,2,3,
2020,1,62,40110,1,1,46,4,9,
2020,1,62,40110,2,2,45,4,6,
2020,1,62,40110,3,2,16,4,5,2
2020,1,62,40110,3,1,9,4,3,1
2020,1,62,40110,6,2,72,1,3,
2020,1,73,40110,1,1,44,4,6,
2020,1,73,40110,2,2,43,4,6,
2020,1,73,40110,3,1,13,4,5,1
2020,1,73,40110,3,2,7,4,3,1
2020,1,84,40110,1,1,44,4,6,
2020,1,84,40110,2,2,44,4,6,
2020,1,84,40110,3,2,4,4,2,1
2020,2,10,40110,1,1,48,4,6,
2020,2,10,40110,2,2,49,4,6,
2020,2,10,40110,3,2,23,4,10,2
2020,2,10,40110,3,1,18,4,6,
2020,2,10,40110,3,2,16,4,5,2
2020,2,10,40110,7,1,55,4,6,
2020,2,37,40110,1,1,28,4,6,
2020,2,37,40110,2,2,28,4,8,
2020,2,37,40110,3,1,7,4,3,2
2020,2,37,40110,3,1,1,,,
2020,2,51,40110,1,1,54,4,3,
2020,2,65,40110,1,1,87,4,4,
2020,2,65,40110,3,2,51,4,6,
2020,2,65,40110,5,1,26,4,6,
2020,2,93,40110,1,1,66,4,6,
2020,2,93,40110,2,2,60,4,3,
2020,2,121,40110,1,1,49,4,9,
2020,2,121,40110,3,1,12,4,5,2
2019,10,5,40110,1,2,69,4,6,
2019,10,5,40110,3,2,44,4,11,
2019,10,17,40110,1,1,72,1,4,
2019,10,17,40110,3,2,37,4,11,
2019,10,17,40110,3,1,34,4,8,
2019,10,30,40110,1,1,53,4,6,
2019,10,30,40110,2,2,50,4,4,
2019,10,30,40110,3,2,25,4,9,
2019,10,30,40110,3,2,23,4,9,
2019,10,30,40110,3,1,13,4,5,2
2019,10,55,40110,1,1,37,4,11,
2019,10,55,40110,2,2,31,4,11,
2019,10,55,40110,3,2,10,4,3,2
2019,10,55,40110,3,2,7,4,2,2
2019,10,55,40110,3,2,5,4,1,
2019,10,107,40110,1,2,35,4,5,
2019,10,107,40110,3,2,8,4,3,2
2019,10,107,40110,3,,,,,
2019,10,107,40110,3,2,16,4,5,2
2019,10,107,40110,5,2,,,,
2019,10,137,40110,1,1,48,4,9,
2019,10,137,40110,2,2,51,4,9,
2019,10,137,40110,3,2,20,4,10,2
2019,10,137,40110,3,2,16,4,5,2
2019,10,137,40110,3,1,13,4,5,1
2019,12,16,40110,1,1,35,4,9,
2019,12,16,40110,2,2,39,4,9,
2019,12,16,40110,3,1,14,4,5,2
2019,12,16,40110,3,2,4,4,2,2
2019,12,66,40110,1,2,76,4,11,
2019,12,66,40110,3,1,43,4,10,
2019,12,99,40110,1,1,22,4,8,2
2019,12,130,40110,1,1,60,4,9,
2019,12,130,40110,2,2,56,4,11,
2019,12,130,40110,3,1,33,4,9,
2019,12,130,40110,3,2,30,4,11,
2019,12,130,40110,3,1,27,4,9,
2019,7,8,40110,1,1,37,,9,
2019,7,8,40110,2,2,35,,6,
2019,7,8,40110,3,1,8,,3,2
2019,7,26,40110,1,2,36,,5,
2019,7,26,40110,2,1,37,,4,
2019,7,26,40110,3,1,4,,2,1
2019,7,26,40110,11,2,13,,3,1
2019,7,26,40110,11,2,9,,3,1
2019,7,42,40110,1,2,57,,6,
2019,7,42,40110,3,1,32,,9,
2019,7,42,40110,3,1,22,,10,2
2019,7,73,40110,1,1,29,,6,
2019,7,73,40110,2,2,33,,6,
2019,7,73,40110,3,2,2,,,
2019,7,73,40110,3,2,1,,,
2019,7,102,40110,1,2,68,,3,
2019,7,129,40110,1,1,53,,4,2
2019,7,129,40110,2,2,52,,4,
2019,7,129,40110,3,1,20,,10,
2019,7,129,40110,3,1,18,,8,
2019,7,129,40110,3,2,14,,5,1
2019,11,6,40110,1,1,67,1,9,
2019,11,6,40110,2,2,65,1,4,
2019,11,6,40110,3,2,37,4,11,
2019,11,6,40110,3,2,39,4,11,
2019,11,6,40110,4,1,41,4,9,
2019,11,6,40110,5,1,6,4,2,2
2019,11,6,40110,5,2,2,,,
2019,11,6,40110,5,2,20,4,10,2
2019,11,6,40110,5,2,14,4,5,2
2019,11,6,40110,8,2,24,1,11,
2019,11,16,40110,1,1,48,4,9,
2019,11,16,40110,2,2,47,4,9,
2019,11,16,40110,3,1,23,4,11,
2019,11,16,40110,3,2,12,4,4,1
2019,11,16,40110,3,2,12,4,4,1
2019,11,27,40110,1,1,75,4,5,
2019,11,38,40110,1,1,40,4,11,
2019,11,38,40110,2,2,40,4,9,
2019,11,38,40110,3,2,11,4,3,2
2019,11,38,40110,3,1,9,4,3,2
2019,11,71,40110,1,1,67,1,5,
2019,11,71,40110,2,2,62,4,5,
2019,11,71,40110,3,,,,,
2019,11,101,40110,1,2,73,1,1,
2019,11,101,40110,3,2,44,4,11,
2019,11,101,40110,5,2,22,4,11,
2019,11,101,40110,5,2,10,4,3,2
2019,11,55,40109,1,1,75,4,3,
2019,11,66,40109,1,2,57,4,5,
2019,11,66,40109,3,1,31,4,11,
2019,11,66,40109,3,2,29,4,11,
2019,11,81,40109,1,2,75,1,3,
2019,11,81,40109,5,1,20,4,6,1
2019,11,100,40109,1,2,36,4,6,
2019,11,100,40109,3,1,10,4,3,1
2019,11,100,40109,3,2,8,4,3,1
2019,11,138,40109,1,2,32,4,6,
2019,11,138,40109,2,1,34,4,6,
2019,11,138,40109,3,1,6,4,2,2
2019,12,9,40109,1,1,37,4,8,
2019,12,26,40109,1,1,85,1,1,
2019,12,26,40109,2,2,84,1,1,
2019,12,26,40109,3,2,55,4,11,
2019,12,26,40109,5,2,18,4,6,1
2019,12,26,40109,5,1,16,4,5,1
2019,12,26,40109,5,1,12,4,3,1
2019,12,82,40109,1,1,59,4,10,
2019,12,82,40109,2,2,48,4,11,
2019,12,82,40109,3,2,19,4,10,2
2019,12,82,40109,3,1,14,4,5,1
2019,12,116,40109,1,2,46,4,9,
2019,12,116,40109,3,2,20,4,10,2
2019,12,150,40109,1,1,49,4,11,1
2019,12,150,40109,2,2,36,4,10,
2019,12,150,40109,3,1,3,4,1,1
2019,12,150,40109,6,2,76,4,1,
2019,12,184,40109,1,2,60,4,5,
2019,12,184,40109,3,1,37,4,5,
2019,12,184,40109,3,2,29,4,10,
2019,12,184,40109,3,2,18,4,5,2
2019,12,184,40109,3,2,27,4,6,
2019,12,184,40109,3,1,4,4,1,2
2019,6,18,40109,1,2,35,,6,
2019,6,18,40109,2,1,36,,6,
2019,6,18,40109,3,1,8,,3,1
2019,6,18,40109,3,1,,,,
2019,6,19,40109,1,1,26,,6,
2019,6,19,40109,7,2,20,,6,
2019,6,28,40109,1,2,36,,9,
2019,6,28,40109,2,1,37,,9,
2019,6,28,40109,3,2,10,,3,1
2019,6,28,40109,3,1,4,,1,1
2019,6,49,40109,1,1,38,,5,
2019,6,49,40109,2,2,38,,5,
2019,6,49,40109,3,2,19,,8,2
2019,6,49,40109,3,1,13,,3,2
2019,6,58,40109,1,1,38,,9,
2019,6,58,40109,7,2,29,,6,
2019,6,58,40109,11,1,26,,6,
2020,2,25,40109,1,2,50,4,6,
2020,2,25,40109,3,2,30,4,10,
2020,2,25,40109,3,1,23,4,10,
2020,2,35,40109,1,2,40,4,6,
2020,2,35,40109,3,2,16,4,6,
2020,2,35,40109,3,2,10,4,3,1
2020,2,35,40109,7,1,37,4,6,
2020,2,45,40109,1,1,48,4,6,
2020,2,45,40109,2,2,49,4,6,
2020,2,45,40109,3,2,28,4,9,
2020,2,76,40109,1,1,34,4,11,
2020,2,76,40109,2,2,31,4,9,
2020,2,76,40109,3,1,4,4,2,2
2020,2,88,40109,1,2,55,4,6,
2020,2,110,40109,1,2,56,1,5,
2020,1,38,40109,1,2,38,4,11,
2020,1,38,40109,3,2,7,4,3,2
2020,1,49,40109,1,1,44,2,6,
2020,1,49,40109,3,1,7,4,3,2
2020,1,49,40109,7,2,46,4,6,
2020,1,49,40109,8,2,11,4,3,1
2020,1,59,40109,1,1,39,4,6,
2020,1,59,40109,2,2,29,4,9,
2020,1,59,40109,3,1,7,4,3,
2020,1,59,40109,3,2,2,,,
2020,1,70,40109,1,1,49,4,6,
2020,1,70,40109,2,2,48,4,6,
2020,1,70,40109,3,1,25,4,9,
2020,1,70,40109,3,2,12,4,4,2
2020,1,70,40109,5,,,,,
2020,1,91,40109,1,2,34,1,6,
2020,1,91,40109,3,1,7,4,3,
2020,1,91,40109,3,2,,,,
2020,1,112,40109,1,2,76,1,3,
2020,1,112,40109,3,1,48,4,9,
2019,6,3,40109,1,1,56,,6,
2019,6,22,40109,1,1,38,,6,
2019,6,22,40109,2,2,34,,11,
2019,6,22,40109,3,1,11,,3,1
2019,6,22,40109,3,1,3,,1,1
2019,6,22,40109,3,1,1,,,
2019,6,40,40109,1,2,81,,6,
2019,6,40,40109,3,1,40,,6,
2019,6,40,40109,5,2,16,,5,2
2019,6,40,40109,5,1,12,,4,2
2019,6,40,40109,1,2,45,,6,
2019,6,40,40109,3,2,17,,6,
2019,6,40,40109,3,1,12,,4,2
2019,6,59,40109,1,1,50,,8,
2019,6,80,40109,1,2,50,,6,
2019,6,80,40109,3,2,21,,6,
2019,6,99,40109,1,2,40,,8,
2019,6,99,40109,2,1,44,,11,
2019,6,99,40109,3,2,20,,10,1
2019,6,99,40109,3,2,11,,3,2
2019,6,99,40109,6,,,,,
2019,6,6,40109,1,1,69,,11,
2019,6,6,40109,2,2,68,,12,
2019,6,6,40109,5,2,13,,5,2
2019,6,6,40109,8,,,,,
2019,6,44,40109,1,2,77,,6,
2019,6,44,40109,3,2,56,,11,
2019,6,44,40109,3,2,50,,9,
2019,6,69,40109,1,1,63,,6,
2019,6,69,40109,2,2,63,,5,
2019,6,69,40109,3,2,33,,10,
2019,6,69,40109,5,2,10,,3,2
2019,6,81,40109,1,1,55,,6,
2019,6,81,40109,2,2,52,,6,
2019,6,81,40109,3,2,22,,10,2
2019,6,81,40109,4,1,33,,10,2
2019,6,93,40109,1,2,69,,4,
2019,6,128,40109,1,2,46,,9,
2019,6,128,40109,3,1,18,,6,2
2019,6,128,40109,3,2,13,,5,2
2019,12,9,40109,1,1,66,4,6,
2019,12,9,40109,6,2,92,4,1,
2019,12,46,40109,1,1,22,4,10,2
2019,12,64,40109,1,2,38,4,11,
2019,12,64,40109,3,1,13,4,5,2
2019,12,64,40109,3,2,7,4,3,2
2019,12,113,40109,1,1,50,4,9,
2019,12,113,40109,2,2,52,1,6,
2019,12,113,40109,3,1,19,4,10,2
2019,12,146,40109,1,2,46,4,11,2
2019,12,146,40109,3,1,15,4,5,2
2019,12,176,40109,1,2,76,1,1,
2019,12,176,40109,5,1,18,4,6,
2020,1,2,40109,1,1,56,4,10,
2020,1,2,40109,2,2,50,4,9,
2020,1,2,40109,3,1,24,4,11,
2020,1,2,40109,3,1,18,4,10,
2020,1,35,40109,1,1,23,1,6,
2020,1,35,40109,2,2,19,1,6,
2020,1,35,40109,3,2,1,,,
2020,1,67,40109,1,1,59,4,9,
2020,1,67,40109,2,2,54,4,11,
2020,1,67,40109,3,2,30,4,11,2
2020,1,67,40109,3,1,25,4,8,
2020,1,67,40109,3,1,19,4,10,
2020,1,100,40109,1,1,81,4,10,
2020,1,132,40109,1,1,72,4,12,
2020,1,132,40109,2,2,65,4,11,
2020,1,165,40109,1,2,56,4,11,
2020,1,165,40109,3,2,25,4,11,
2020,1,165,40109,3,2,27,4,11,
2020,1,165,40109,4,1,30,4,11,
2020,1,165,40109,5,2,8,4,3,2
2020,1,165,40109,5,1,3,4,1,2
2019,11,9,40109,1,1,48,4,6,
2019,11,9,40109,2,2,51,4,6,
2019,11,9,40109,3,1,27,4,9,
2019,11,9,40109,5,1,3,4,1,
2019,11,9,40109,3,2,23,4,9,
2019,11,9,40109,4,1,26,1,9,
2019,11,9,40109,5,2,3,4,1,2
2019,11,9,40109,5,2,,,,
2019,11,24,40109,1,2,47,4,9,
2019,11,24,40109,3,2,24,4,11,
2019,11,24,40109,3,2,20,4,8,2
2019,11,24,40109,3,1,11,4,3,2
2019,11,53,40109,1,1,68,4,9,
2019,11,53,40109,2,2,68,4,5,
2019,11,53,40109,3,2,36,4,10,2
2019,11,53,40109,5,1,8,4,3,1
2019,11,67,40109,1,1,37,4,9,
2019,11,67,40109,2,2,32,4,10,
2019,11,67,40109,3,1,9,4,3,1
2019,11,67,40109,3,1,2,,,
2019,11,67,40109,6,2,61,4,6,
2019,11,128,40109,1,2,52,4,11,
2019,11,160,40109,1,1,55,4,10,
2019,11,160,40109,2,2,55,4,10,
2019,11,160,40109,3,2,17,4,5,2
2019,11,160,40109,8,2,28,4,10,
2019,10,5,40109,1,1,27,4,9,
2019,10,24,40109,1,1,51,4,6,
2019,10,24,40109,2,2,52,4,9,
2019,10,24,40109,3,2,26,4,9,
2019,10,24,40109,3,1,23,4,8,
2019,10,44,40109,1,2,53,4,4,
2019,10,44,40109,3,1,27,4,11,
2019,10,44,40109,3,1,12,4,3,2
2019,10,44,40109,3,1,29,4,10,2
2019,10,44,40109,4,2,28,4,10,2
2019,10,63,40109,1,2,59,4,5,
2019,10,63,40109,3,1,26,4,10,1
2019,10,88,40109,1,1,49,4,9,
2019,10,88,40109,3,1,20,4,8,2
2019,10,108,40109,1,1,72,4,4,
2019,10,108,40109,2,2,65,4,4,
2019,9,9,40112,1,1,48,4,11,
2019,9,9,40112,3,2,16,4,5,2
2019,9,35,40112,1,1,48,2,9,
2019,9,35,40112,2,2,44,4,6,
2019,9,35,40112,3,1,21,4,10,1
2019,9,35,40112,3,1,14,4,5,1
2019,9,35,40112,3,2,21,4,10,2
2019,9,35,40112,5,1,2,,,
2019,9,64,40112,1,1,70,4,11,
2019,9,89,40112,1,1,43,4,11,
2019,9,89,40112,2,2,38,4,12,
2019,9,89,40112,3,1,4,4,1,2
2019,9,89,40112,3,2,1,,,
2019,9,113,40112,1,1,67,4,11,
2019,9,113,40112,2,2,47,4,6,
2019,9,113,40112,3,1,6,4,1,1
2019,9,140,40112,1,2,46,4,6,
2019,6,8,40112,1,1,83,,1,
2019,6,8,40112,2,2,85,,1,
2019,6,8,40112,3,2,53,,6,
2019,6,8,40112,3,1,50,,6,
2019,6,8,40112,3,1,40,,9,
2019,6,33,40112,1,1,55,,11,
2019,6,33,40112,2,2,54,,6,
2019,6,33,40112,3,2,29,,11,
2019,6,33,40112,3,1,24,,10,2
2019,6,33,40112,3,1,24,,10,2
2019,6,59,40112,1,1,78,,5,
2019,6,59,40112,2,2,66,,3,
2019,6,59,40112,3,2,16,,5,2
2019,6,84,40112,1,1,54,,9,
2019,6,84,40112,2,2,56,,6,
2019,6,84,40112,3,2,14,,5,1
2019,6,109,40112,1,2,43,,6,
2019,6,109,40112,2,1,48,,6,
2019,6,109,40112,3,1,20,,6,
2019,6,109,40112,3,1,9,,3,2
2019,6,134,40112,1,1,22,,10,1
2020,1,10,40112,1,1,53,4,6,
2020,1,10,40112,2,2,56,4,6,
2020,1,10,40112,3,2,20,4,8,2
2020,1,10,40112,3,2,13,4,5,1
2020,1,23,40112,1,1,49,4,10,
2020,1,23,40112,2,2,50,4,6,
2020,1,23,40112,3,2,22,4,8,2
2020,1,23,40112,4,1,24,4,9,
2020,1,23,40112,5,2,5,4,2,2
2020,1,61,40112,1,1,60,4,6,
2020,1,61,40112,2,2,57,4,11,
2020,1,61,40112,3,1,27,4,10,
2020,1,86,40112,1,1,60,4,6,
2020,1,86,40112,2,2,50,4,6,
2020,1,86,40112,3,2,23,4,8,
2020,1,86,40112,3,2,11,4,3,1
2020,1,112,40112,1,1,26,4,5,
2020,1,112,40112,8,1,20,4,6,
2020,1,112,40112,11,2,40,4,11,
2020,1,112,40112,11,1,46,4,11,
2020,1,112,40112,11,2,12,4,5,2
2020,1,112,40112,11,1,10,4,3,2
2020,1,137,40112,1,1,88,1,3,
2020,1,137,40112,2,2,90,1,1,
2020,1,137,40112,3,,,,,
2020,1,137,40112,4,,,,,
2019,12,6,40112,1,1,64,4,6,
2019,12,6,40112,2,2,65,4,6,
2019,12,6,40112,3,2,24,4,11,
2019,12,18,40112,1,2,37,4,11,
2019,12,18,40112,2,1,41,4,12,
2019,12,18,40112,3,1,13,4,5,2
2019,12,18,40112,3,2,7,4,3,1
2019,12,18,40112,3,2,5,4,2,1
2019,12,31,40112,1,1,60,4,5,
2019,12,31,40112,2,2,65,1,6,
2019,12,31,40112,3,1,28,4,6,
2019,12,31,40112,3,2,31,4,10,2
2019,12,31,40112,5,1,8,4,3,2
2019,12,31,40112,5,1,2,,,
2019,12,43,40112,1,1,40,4,9,
